Event	ID	Name			Wwise Object Path	Notes
	113527723	fs_char_rightfootwalk			\Default Work Unit\character_locomotion\footsteps\fs_char_rightfootwalk	
	563057831	Play_SeaDeath			\Default Work Unit\Play_SeaDeath	
	569793762	fs_char_leftfootwalk			\Default Work Unit\character_locomotion\footsteps\fs_char_leftfootwalk	
	904669703	fs_char_rightfootrun			\Default Work Unit\character_locomotion\footsteps\fs_char_rightfootrun	
	1356286463	amb_lake			\Default Work Unit\ambiences\amb_lake	
	2879234822	Play_NPC_LifeCoach			\Default Work Unit\Play_NPC_LifeCoach	
	3778170452	fs_char_leftfootrun			\Default Work Unit\character_locomotion\footsteps\fs_char_leftfootrun	
	3948925255	Play_Splash			\Default Work Unit\Play_Splash	

Switch Group	ID	Name			Wwise Object Path	Notes
	3539622648	Ground_Material			\Default Work Unit\Ground_Material	

Switch	ID	Name	Switch Group			Notes
	803837735	Sand	Ground_Material			
	841620460	Concrete	Ground_Material			
	2058049674	Wood	Ground_Material			
	2144363834	Rock	Ground_Material			
	2195636714	Dirt	Ground_Material			
	4248645337	Grass	Ground_Material			

State Group	ID	Name			Wwise Object Path	Notes
	2654748154	Water			\Default Work Unit\Water	

State	ID	Name	State Group			Notes
	748895195	None	Water			
	2213237662	Underwater	Water			
	3216443627	NotUnderwater	Water			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	429743160	FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 30_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 30_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Heel\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 30_FE_Apocalypse		22874
	429815155	FEETHmn-WOOD_Footsteps Running Left Foot Trainers 04_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 04_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunWood\Left Foot\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 04_FE_Apocalypse		32434
	431943006	FE_84_Sand_Footsteps_14	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_84_Sand_Footsteps_14_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunSand\Right Foot\FE_84_Sand_Footsteps_14		47192
	433661128	FEETHmn-CONCRETE_Footsteps Left Toe Trainers 01_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Left Toe Trainers 01_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkConcrete\Walk Left Foot\Left Toe\FEETHmn-CONCRETE_Footsteps Left Toe Trainers 01_FE_Apocalypse		24726
	434032906	FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 01_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 01_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Heel\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 01_FE_Apocalypse		29580
	434309346	FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 19_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 19_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Heel\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 19_FE_Apocalypse		26310
	443868091	FEETHmn-CONCRETE_Footsteps Left Heel Trainers 02_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Left Heel Trainers 02_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkConcrete\Walk Left Foot\Left Heel\FEETHmn-CONCRETE_Footsteps Left Heel Trainers 02_FE_Apocalypse		30812
	445262884	FEETHmn-WOOD_Footsteps Running Right Foot Trainers 15_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 15_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunWood\Right Foot\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 15_FE_Apocalypse		26166
	453944637	FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 21_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 21_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Heel\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 21_FE_Apocalypse		24354
	459611074	FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 07_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 07_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Toe\FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 07_FE_Apocalypse		22290
	461391019	FEETHmn-WOOD_Footsteps Running Left Foot Trainers 03_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 03_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunWood\Left Foot\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 03_FE_Apocalypse		34200
	464874285	FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 07_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 07_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Toe\FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 07_FE_Apocalypse		26470
	468062993	FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 26_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 26_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Heel\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 26_FE_Apocalypse		23728
	471338692	FE_92_Sand_Footsteps_22	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_92_Sand_Footsteps_22_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunSand\Right Foot\FE_92_Sand_Footsteps_22		41184
	476601315	FE_79_Sand_Footsteps_09	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_79_Sand_Footsteps_09_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunSand\Left Foot\FE_79_Sand_Footsteps_09		55424
	476616591	FEETHmn-CONCRETE_Footsteps Right Toe Trainers 04_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Right Toe Trainers 04_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkConcrete\Walk Right Foot\Right Toe\FEETHmn-CONCRETE_Footsteps Right Toe Trainers 04_FE_Apocalypse		26296
	477146368	FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 20_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 20_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Heel\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 20_FE_Apocalypse		21202
	482158748	FEETHmn-CONCRETE_Footsteps Right Heel Trainers 09_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Right Heel Trainers 09_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkConcrete\Walk Right Foot\Right Heel\FEETHmn-CONCRETE_Footsteps Right Heel Trainers 09_FE_Apocalypse		35724
	483192090	FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 19_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 19_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Heel\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 19_FE_Apocalypse		29518
	487399361	FE_102_Sand_Footsteps_Light_09	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_102_Sand_Footsteps_Light_09_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkSand\Walk Right Foot\FE_102_Sand_Footsteps_Light_09		31958
	489528206	FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 02_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 02_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Heel\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 02_FE_Apocalypse		29580
	495382777	FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 13_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 13_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Toe\FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 13_FE_Apocalypse		26414
	497307857	FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 07_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 07_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Heel\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 07_FE_Apocalypse		29586
	508324364	FEETHmn-WOOD_Footsteps Running Left Foot Trainers 09_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 09_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunWood\Left Foot\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 09_FE_Apocalypse		32396
	513251676	FEETHmn-WOOD_Footsteps Running Right Foot Trainers 19_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 19_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunWood\Right Foot\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 19_FE_Apocalypse		29784
	519011086	FE_88_Sand_Footsteps_18	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_88_Sand_Footsteps_18_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunSand\Right Foot\FE_88_Sand_Footsteps_18		31100
	523861777	FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 17_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 17_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Toe\FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 17_FE_Apocalypse		26532
	525083976	FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 03_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 03_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Toe\FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 03_FE_Apocalypse		22276
	530862654	FE_103_Sand_Footsteps_Light_10	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_103_Sand_Footsteps_Light_10_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkSand\Walk Right Foot\FE_103_Sand_Footsteps_Light_10		31204
	532847919	FEETHmn-WOOD_Footsteps Running Left Foot Trainers 05_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 05_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunWood\Left Foot\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 05_FE_Apocalypse		32400
	538612194	FE_85_Sand_Footsteps_15	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_85_Sand_Footsteps_15_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunSand\Right Foot\FE_85_Sand_Footsteps_15		56550
	539556933	FE_105_Sand_Footsteps_Light_12	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_105_Sand_Footsteps_Light_12_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkSand\Walk Right Foot\FE_105_Sand_Footsteps_Light_12		34184
	543893090	FE_78_Sand_Footsteps_08	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_78_Sand_Footsteps_08_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunSand\Left Foot\FE_78_Sand_Footsteps_08		70498
	546991553	FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 25_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 25_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Heel\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 25_FE_Apocalypse		22730
	550628872	FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 28_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 28_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Heel\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 28_FE_Apocalypse		23220
	557468646	FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 06_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 06_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Heel\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 06_FE_Apocalypse		29498
	558556182	FE_98_Sand_Footsteps_Light_05	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_98_Sand_Footsteps_Light_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkSand\Walk Left Foot\FE_98_Sand_Footsteps_Light_05		45498
	560463164	FEETHmn-CONCRETE_Footsteps Left Toe Trainers 05_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Left Toe Trainers 05_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkConcrete\Walk Left Foot\Left Toe\FEETHmn-CONCRETE_Footsteps Left Toe Trainers 05_FE_Apocalypse		26806
	568757281	FE_104_Sand_Footsteps_Light_11	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_104_Sand_Footsteps_Light_11_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkSand\Walk Right Foot\FE_104_Sand_Footsteps_Light_11		29024
	569290531	FEETHmn-WOOD_Footsteps Running Right Foot Trainers 04_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 04_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunWood\Right Foot\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 04_FE_Apocalypse		33030
	576000906	FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 22_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 22_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Heel\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 22_FE_Apocalypse		29604
	586520051	FEETHmn-CONCRETE_Footsteps Right Toe Trainers 08_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Right Toe Trainers 08_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkConcrete\Walk Right Foot\Right Toe\FEETHmn-CONCRETE_Footsteps Right Toe Trainers 08_FE_Apocalypse		29458
	587755872	FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 11_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 11_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Heel\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 11_FE_Apocalypse		29594
	588483684	FE_86_Sand_Footsteps_16	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_86_Sand_Footsteps_16_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunSand\Right Foot\FE_86_Sand_Footsteps_16		34300
	594717415	FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 04_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 04_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Toe\FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 04_FE_Apocalypse		25426
	599324855	FEETHmn-CONCRETE_Footsteps Left Heel Trainers 09_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Left Heel Trainers 09_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkConcrete\Walk Left Foot\Left Heel\FEETHmn-CONCRETE_Footsteps Left Heel Trainers 09_FE_Apocalypse		42762
	603243421	FEETHmn-WOOD_Footsteps Running Left Foot Trainers 11_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 11_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunWood\Left Foot\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 11_FE_Apocalypse		23622
	605289590	NPC_LifeCoach_01	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\NPC_LifeCoach_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\dialogue\NPC_LifeCoach\NPC_LifeCoach\NPC_LifeCoach_01		3260994
	609609149	FEETHmn-WOOD_Footsteps Running Right Foot Trainers 25_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 25_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunWood\Right Foot\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 25_FE_Apocalypse		28502
	613140822	FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 14_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 14_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Heel\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 14_FE_Apocalypse		29602
	618485165	FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 10_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 10_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Toe\FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 10_FE_Apocalypse		22290
	620979518	FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 05_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 05_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Toe\FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 05_FE_Apocalypse		26462
	621336076	FEETHmn-WOOD_Footsteps Running Right Foot Trainers 22_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 22_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunWood\Right Foot\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 22_FE_Apocalypse		29758
	625335685	FEETHmn-WOOD_Footsteps Running Right Foot Trainers 18_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 18_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunWood\Right Foot\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 18_FE_Apocalypse		31020
